family,group,n,regime,rival,rival_name,gap,ci_lo,ci_hi,units,result
live,heavy_tail,1000,beta025_random,knn_router_online,KNN router (online),0.018100000000000005,0.0033974999999999925,0.035204999999999965,10,win
live,heavy_tail,1000,beta025_random,mlp_router,MLP router,0.021100000000000008,0.013000000000000012,0.0285025,10,win
live,heavy_tail,1000,beta025_random,declared_argmax,declared argmax,0.08360000000000002,0.04649750000000004,0.11960250000000003,10,win
live,heavy_tail,1000,beta025_random,verify_on_claim,verify on claim,-0.012400000000000012,-0.023599999999999954,0.003999999999999937,5,tie
live,heavy_tail,1000,beta025_random,midian,MIDIAN,0.02140000000000001,0.00584875,0.034401250000000036,10,win
live,heavy_tail,1000,beta025_random,sequential_halving_peer,seq. halving (peer),-0.06439999999999996,-0.07269999999999996,-0.056299999999999975,10,loss
live,heavy_tail,1000,beta05_random,flat_probe_argmax_online,flat probe argmax (online),0.02240000000000001,0.015448749999999987,0.02860125000000002,10,win
live,heavy_tail,1000,beta05_random,warm_start_bandit,warm-start bandit,-0.015199999999999925,-0.017999999999999905,-0.012399999999999944,5,loss
live,heavy_tail,1000,beta05_random,linucb_honest,LinUCB,0.040000000000000015,0.031500000000000014,0.04780250000000002,10,win
live,heavy_tail,1000,beta05_random,knn_router_online,KNN router (online),0.03820000000000001,0.027200000000000002,0.05020000000000002,10,win
live,heavy_tail,1000,beta05_random,mlp_router,MLP router,0.041200000000000014,0.03310000000000002,0.04990250000000003,10,win
live,heavy_tail,1000,beta05_random,declared_argmax,declared argmax,0.11240000000000006,0.08519750000000002,0.13380250000000005,10,win
live,heavy_tail,1000,beta05_random,verify_on_claim,verify on claim,0.014600000000000012,0.0018000000000000017,0.027600000000000024,5,win
live,heavy_tail,1000,beta05_random,midian,MIDIAN,0.07490000000000005,0.06229875000000004,0.08850125000000005,10,win
live,heavy_tail,1000,beta05_random,sequential_halving_peer,seq. halving (peer),0.007500000000000029,-0.013102499999999954,0.028200000000000003,10,tie
live,heavy_tail,1000,cartel,flat_probe_argmax_online,flat probe argmax (online),0.022899999999999976,0.01709874999999997,0.02949999999999999,10,win
live,heavy_tail,1000,cartel,warm_start_bandit,warm-start bandit,-0.01020000000000001,-0.019999999999999973,-0.0016000000000000237,5,loss
live,heavy_tail,1000,cartel,linucb_honest,LinUCB,0.04039999999999998,0.032900000000000006,0.04869999999999995,10,win
live,heavy_tail,1000,cartel,knn_router_online,KNN router (online),0.03909999999999998,0.02809999999999997,0.05089999999999999,10,win
live,heavy_tail,1000,cartel,mlp_router,MLP router,0.042099999999999985,0.030999999999999982,0.05289999999999995,10,win
live,heavy_tail,1000,cartel,declared_argmax,declared argmax,0.1553,0.1280975,0.18200499999999997,10,win
live,heavy_tail,1000,cartel,verify_on_claim,verify on claim,0.009599999999999964,-0.006800000000000028,0.026599999999999978,5,tie
live,heavy_tail,1000,cartel,midian,MIDIAN,0.18089999999999998,0.15839749999999997,0.206705,10,win
live,heavy_tail,1000,cartel,sequential_halving_peer,seq. halving (peer),0.41530000000000006,0.3879975,0.43999999999999995,10,win
live,specialist,100,beta0,flat_probe_argmax_online,flat probe argmax (online),0.0010999999999999788,-0.013100000000000011,0.01599999999999997,10,tie
live,specialist,100,beta0,warm_start_bandit,warm-start bandit,0.051600000000000014,0.03900000000000002,0.062399999999999976,10,win
live,specialist,100,beta0,knn_router_online,KNN router (online),0.044,0.02949999999999999,0.05930250000000001,10,win
live,specialist,100,beta0,mlp_router,MLP router,0.052700000000000004,0.0377,0.07300250000000001,10,win
live,specialist,100,beta0,declared_argmax,declared argmax,0.18243333333333328,0.14786666666666665,0.21747,10,win
live,specialist,100,beta0,midian,MIDIAN,0.0069166666666666266,-0.006067083333333376,0.018502083333333273,10,tie
live,specialist,100,beta0,sequential_halving_peer,seq. halving (peer),-0.02849999999999998,-0.04120249999999999,-0.016699999999999993,10,loss
live,specialist,100,beta01_random,flat_probe_argmax_online,flat probe argmax (online),-0.021699999999999997,-0.03429999999999998,-0.008697500000000009,10,loss
live,specialist,100,beta01_random,warm_start_bandit,warm-start bandit,0.03030000000000003,0.019700000000000016,0.04180250000000003,10,win
live,specialist,100,beta01_random,knn_router_online,KNN router (online),0.021200000000000017,0.01059750000000001,0.03170000000000003,10,win
live,specialist,100,beta01_random,mlp_router,MLP router,0.029900000000000027,0.016397500000000016,0.04840250000000003,10,win
live,specialist,100,beta01_random,declared_argmax,declared argmax,0.19445,0.14849875,0.23810125000000001,10,win
live,specialist,100,beta01_random,midian,MIDIAN,-0.010333333333333338,-0.019817500000000016,-0.0006808333333333486,10,loss
live,specialist,100,beta01_random,sequential_halving_peer,seq. halving (peer),-0.04869999999999995,-0.060299999999999965,-0.037299999999999965,10,loss
live,specialist,100,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),-0.020000000000000007,-0.03400000000000001,-0.005697500000000008,10,loss
live,specialist,100,beta025_cartel,warm_start_bandit,warm-start bandit,0.044000000000000025,0.033297499999999994,0.054400000000000025,10,win
live,specialist,100,beta025_cartel,knn_router_online,KNN router (online),0.02290000000000001,0.009500000000000008,0.03920250000000002,10,win
live,specialist,100,beta025_cartel,mlp_router,MLP router,0.03160000000000002,0.017999999999999995,0.049805,10,win
live,specialist,100,beta025_cartel,declared_argmax,declared argmax,0.2488,0.2015975,0.29890500000000003,10,win
live,specialist,100,beta025_cartel,midian,MIDIAN,0.0032999999999999917,-0.008805000000000038,0.015104999999999974,10,tie
live,specialist,100,beta025_cartel,sequential_halving_peer,seq. halving (peer),-0.041499999999999995,-0.050099999999999964,-0.03259750000000003,10,loss
live,specialist,100,beta025_random,flat_probe_argmax_online,flat probe argmax (online),-0.020500000000000008,-0.029702500000000024,-0.010499999999999999,10,loss
live,specialist,100,beta025_random,warm_start_bandit,warm-start bandit,0.029000000000000005,0.02150000000000001,0.03650000000000002,10,win
live,specialist,100,beta025_random,knn_router_online,KNN router (online),0.02240000000000001,0.01169750000000001,0.03450000000000002,10,win
live,specialist,100,beta025_random,mlp_router,MLP router,0.031100000000000017,0.018899999999999993,0.04730000000000003,10,win
live,specialist,100,beta025_random,declared_argmax,declared argmax,0.2138,0.1715,0.25110499999999997,10,win
live,specialist,100,beta025_random,midian,MIDIAN,-0.0019166666666666776,-0.011950416666666693,0.009799999999999998,10,tie
live,specialist,100,beta025_random,sequential_halving_peer,seq. halving (peer),-0.043899999999999995,-0.05609999999999998,-0.031999999999999994,10,loss
live,specialist,100,beta05_random,flat_probe_argmax_online,flat probe argmax (online),-0.005700000000000016,-0.01990000000000002,0.008199999999999985,10,tie
live,specialist,100,beta05_random,warm_start_bandit,warm-start bandit,0.04550000000000002,0.03129750000000001,0.06010000000000002,10,win
live,specialist,100,beta05_random,knn_router_online,KNN router (online),0.0372,0.020700000000000007,0.05450250000000002,10,win
live,specialist,100,beta05_random,mlp_router,MLP router,0.04590000000000001,0.028297500000000027,0.068505,10,win
live,specialist,100,beta05_random,declared_argmax,declared argmax,0.21695000000000003,0.18529374999999998,0.24560125000000002,10,win
live,specialist,100,beta05_random,midian,MIDIAN,0.03985000000000002,0.022432083333333328,0.057769166666666656,10,win
live,specialist,100,beta05_random,sequential_halving_peer,seq. halving (peer),0.029899999999999993,0.007897499999999974,0.051300000000000026,10,win
live,specialist,100,cartel,flat_probe_argmax_online,flat probe argmax (online),-0.012500000000000011,-0.03240250000000002,0.007499999999999995,10,tie
live,specialist,100,cartel,warm_start_bandit,warm-start bandit,0.04970000000000002,0.029600000000000026,0.06940249999999999,10,win
live,specialist,100,cartel,knn_router_online,KNN router (online),0.030400000000000003,0.010799999999999999,0.05060250000000002,10,win
live,specialist,100,cartel,mlp_router,MLP router,0.03910000000000001,0.019799999999999995,0.0644,10,win
live,specialist,100,cartel,declared_argmax,declared argmax,0.2499,0.20339749999999998,0.2962,10,win
live,specialist,100,cartel,midian,MIDIAN,0.03213333333333338,0.02193250000000005,0.04093333333333336,10,win
live,specialist,100,cartel,sequential_halving_peer,seq. halving (peer),0.22269999999999998,0.16968750000000002,0.28301749999999987,10,win
live,specialist,1000,beta0,flat_probe_argmax_online,flat probe argmax (online),0.026299999999999955,0.021099999999999987,0.029999999999999992,10,win
live,specialist,1000,beta0,warm_start_bandit,warm-start bandit,0.05219999999999998,0.04580000000000002,0.058599999999999944,5,win
live,specialist,1000,beta0,linucb_honest,LinUCB,0.08,0.06660000000000002,0.08920250000000003,10,win
live,specialist,1000,beta0,knn_router_online,KNN router (online),0.047799999999999974,0.03319499999999994,0.061999999999999965,10,win
live,specialist,1000,beta0,mlp_router,MLP router,0.07830000000000001,0.06330000000000001,0.09249999999999997,10,win
live,specialist,1000,beta0,declared_argmax,declared argmax,0.19795,0.17274624999999996,0.2254,10,win
live,specialist,1000,beta0,verify_on_claim,verify on claim,0.09400000000000001,0.07839999999999996,0.10860000000000007,5,win
live,specialist,1000,beta0,midian,MIDIAN,0.024416666666666597,0.014666249999999917,0.033749999999999926,10,win
live,specialist,1000,beta0,sequential_halving_peer,seq. halving (peer),-0.046450000000000005,-0.0522,-0.04160000000000005,10,loss
live,specialist,1000,beta01_random,flat_probe_argmax_online,flat probe argmax (online),0.010599999999999953,0.002099999999999957,0.018202499999999934,10,win
live,specialist,1000,beta01_random,warm_start_bandit,warm-start bandit,0.015399999999999947,-0.002000000000000024,0.03323499999999973,5,tie
live,specialist,1000,beta01_random,linucb_honest,LinUCB,0.0623,0.05100000000000001,0.07160250000000001,10,win
live,specialist,1000,beta01_random,knn_router_online,KNN router (online),0.03149999999999997,0.015900000000000015,0.048799999999999934,10,win
live,specialist,1000,beta01_random,mlp_router,MLP router,0.062,0.04920000000000002,0.07649999999999998,10,win
live,specialist,1000,beta01_random,declared_argmax,declared argmax,0.21059999999999995,0.18969499999999997,0.22890249999999995,10,win
live,specialist,1000,beta01_random,verify_on_claim,verify on claim,0.07339999999999999,0.04619999999999998,0.10300000000000001,5,win
live,specialist,1000,beta01_random,midian,MIDIAN,0.007599999999999951,-0.005952500000000055,0.02139999999999993,10,tie
live,specialist,1000,beta01_random,sequential_halving_peer,seq. halving (peer),-0.0623,-0.07289999999999998,-0.052700000000000004,10,loss
live,specialist,1000,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),0.006299999999999995,0.002500000000000002,0.009999999999999986,10,win
live,specialist,1000,beta025_cartel,warm_start_bandit,warm-start bandit,0.03940000000000003,0.02520000000000002,0.05780000000000005,5,win
live,specialist,1000,beta025_cartel,linucb_honest,LinUCB,0.05750000000000004,0.04580000000000004,0.06650000000000003,10,win
live,specialist,1000,beta025_cartel,knn_router_online,KNN router (online),0.027500000000000014,0.015200000000000014,0.041999999999999996,10,win
live,specialist,1000,beta025_cartel,mlp_router,MLP router,0.05800000000000004,0.046497500000000004,0.07000000000000006,10,win
live,specialist,1000,beta025_cartel,declared_argmax,declared argmax,0.27920000000000006,0.23990000000000006,0.3276,5,win
live,specialist,1000,beta025_cartel,verify_on_claim,verify on claim,0.14300000000000002,0.1162,0.17100000000000004,5,win
live,specialist,1000,beta025_cartel,midian,MIDIAN,0.0127,0.002400000000000002,0.0225,10,win
live,specialist,1000,beta025_cartel,sequential_halving_peer,seq. halving (peer),-0.06359999999999996,-0.07080249999999998,-0.05659999999999994,10,loss
live,specialist,1000,beta025_random,flat_probe_argmax_online,flat probe argmax (online),0.0030999999999999804,-0.0045000000000000265,0.011999999999999955,10,tie
live,specialist,1000,beta025_random,warm_start_bandit,warm-start bandit,0.011199999999999988,0.005200000000000005,0.017199999999999972,5,win
live,specialist,1000,beta025_random,linucb_honest,LinUCB,0.052700000000000025,0.038300000000000035,0.06340000000000004,10,win
live,specialist,1000,beta025_random,knn_router_online,KNN router (online),0.0231,0.005992500000000006,0.04300499999999994,10,win
live,specialist,1000,beta025_random,mlp_router,MLP router,0.05360000000000002,0.04140000000000003,0.06510000000000006,10,win
live,specialist,1000,beta025_random,declared_argmax,declared argmax,0.1964,0.17099499999999998,0.22279999999999997,10,win
live,specialist,1000,beta025_random,verify_on_claim,verify on claim,0.07240000000000002,0.0558,0.09100000000000001,5,win
live,specialist,1000,beta025_random,midian,MIDIAN,0.00708333333333333,-0.00545125000000001,0.019334166666666652,10,tie
live,specialist,1000,beta025_random,sequential_halving_peer,seq. halving (peer),-0.06749999999999998,-0.07419999999999997,-0.06049749999999997,10,loss
live,specialist,1000,beta05_random,flat_probe_argmax_online,flat probe argmax (online),0.022099999999999953,0.011299999999999966,0.03189999999999994,10,win
live,specialist,1000,beta05_random,warm_start_bandit,warm-start bandit,0.03199999999999996,0.022599999999999974,0.041199999999999945,5,win
live,specialist,1000,beta05_random,linucb_honest,LinUCB,0.0744,0.06009500000000003,0.08570249999999997,10,win
live,specialist,1000,beta05_random,knn_router_online,KNN router (online),0.04289999999999997,0.023192499999999977,0.06190249999999996,10,win
live,specialist,1000,beta05_random,mlp_router,MLP router,0.07339999999999999,0.05649749999999998,0.08770000000000001,10,win
live,specialist,1000,beta05_random,declared_argmax,declared argmax,0.2365,0.2057975,0.26950749999999996,10,win
live,specialist,1000,beta05_random,verify_on_claim,verify on claim,0.0718,0.06598999999999995,0.08060000000000005,5,win
live,specialist,1000,beta05_random,midian,MIDIAN,0.057066666666666654,0.035201249999999976,0.07631666666666667,10,win
live,specialist,1000,beta05_random,sequential_halving_peer,seq. halving (peer),-0.003100000000000025,-0.016505000000000023,0.011502499999999962,10,tie
live,specialist,1000,cartel,flat_probe_argmax_online,flat probe argmax (online),0.020499999999999973,0.01160000000000001,0.02790249999999993,10,win
live,specialist,1000,cartel,warm_start_bandit,warm-start bandit,0.03660000000000001,0.019600000000000062,0.05359999999999996,5,win
live,specialist,1000,cartel,linucb_honest,LinUCB,0.07360000000000003,0.05930000000000003,0.08520249999999999,10,win
live,specialist,1000,cartel,knn_router_online,KNN router (online),0.04179999999999999,0.02360000000000002,0.05890249999999996,10,win
live,specialist,1000,cartel,mlp_router,MLP router,0.07230000000000002,0.058699999999999995,0.08489999999999999,10,win
live,specialist,1000,cartel,declared_argmax,declared argmax,0.2872,0.26179500000000006,0.31660749999999993,10,win
live,specialist,1000,cartel,verify_on_claim,verify on claim,0.08620000000000003,0.056800000000000093,0.1244849999999995,5,win
live,specialist,1000,cartel,midian,MIDIAN,0.06948333333333334,0.05429916666666674,0.08496708333333333,10,win
live,specialist,1000,cartel,sequential_halving_peer,seq. halving (peer),0.15130000000000005,0.11889750000000007,0.18490749999999995,10,win
live,specialist,10000,beta0,flat_probe_argmax_online,flat probe argmax (online),0.03666666666666666,0.011666666666666714,0.07166666666666655,3,win
live,specialist,10000,beta0,warm_start_bandit,warm-start bandit,0.06777777777777776,0.020000000000000018,0.10166666666666657,3,win
live,specialist,10000,beta0,linucb_honest,LinUCB,0.3244444444444445,0.2833333333333333,0.3766666666666667,3,win
live,specialist,10000,beta0,knn_router_online,KNN router (online),0.08,0.06666666666666665,0.10333333333333328,3,win
live,specialist,10000,beta0,declared_argmax,declared argmax,0.15333333333333332,0.10999999999999999,0.19999999999999996,3,win
live,specialist,10000,beta0,verify_on_claim,verify on claim,0.08666666666666667,0.033333333333333326,0.1133333333333334,3,win
live,specialist,10000,beta0,midian,MIDIAN,0.026111111111111123,0.01666666666666672,0.03166666666666673,3,win
live,specialist,10000,beta0,sequential_halving_peer,seq. halving (peer),-0.052222222222222205,-0.06999999999999995,-0.043333333333333335,3,loss
live,specialist,10000,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),0.012222222222222245,-0.023333333333333317,0.030000000000000027,3,tie
live,specialist,10000,beta025_cartel,warm_start_bandit,warm-start bandit,0.05111111111111111,0.006666666666666599,0.09666666666666668,3,win
live,specialist,10000,beta025_cartel,knn_router_online,KNN router (online),0.055555555555555546,0.029999999999999916,0.07333333333333336,3,win
live,specialist,10000,beta025_cartel,declared_argmax,declared argmax,0.21555555555555558,0.1366666666666666,0.2633333333333334,3,win
live,specialist,10000,beta025_cartel,midian,MIDIAN,-0.0011111111111110998,-0.023333333333333317,0.033333333333333326,3,tie
live,specialist,10000,beta025_cartel,sequential_halving_peer,seq. halving (peer),-0.07222222222222223,-0.10666666666666669,-0.040000000000000036,3,loss
live,specialist,10000,beta025_random,flat_probe_argmax_online,flat probe argmax (online),0.028888888888888926,0.010000000000000009,0.06333333333333335,3,win
live,specialist,10000,beta025_random,warm_start_bandit,warm-start bandit,0.0027777777777778048,-0.014999999999999902,0.025000000000000022,3,tie
live,specialist,10000,beta025_random,linucb_honest,LinUCB,0.31000000000000005,0.2666666666666667,0.3666666666666667,3,win
live,specialist,10000,beta025_random,knn_router_online,KNN router (online),0.07222222222222223,0.053333333333333344,0.09666666666666668,3,win
live,specialist,10000,beta025_random,declared_argmax,declared argmax,0.2366666666666667,0.20666666666666667,0.27,3,win
live,specialist,10000,beta025_random,verify_on_claim,verify on claim,0.09444444444444444,0.07999999999999996,0.1166666666666667,3,win
live,specialist,10000,beta025_random,midian,MIDIAN,0.01777777777777782,0.01333333333333342,0.023333333333333317,3,win
live,specialist,10000,beta025_random,sequential_halving_peer,seq. halving (peer),-0.05999999999999998,-0.06999999999999995,-0.04999999999999993,3,loss
live,specialist,10000,beta05_random,flat_probe_argmax_online,flat probe argmax (online),0.01777777777777782,-0.019999999999999907,0.06999999999999995,3,tie
live,specialist,10000,beta05_random,warm_start_bandit,warm-start bandit,-0.004444444444444436,-0.043333333333333335,0.036666666666666625,3,tie
live,specialist,10000,beta05_random,knn_router_online,KNN router (online),0.061111111111111116,0.033333333333333326,0.10333333333333328,3,win
live,specialist,10000,beta05_random,declared_argmax,declared argmax,0.2855555555555556,0.20000000000000007,0.4033333333333333,3,win
live,specialist,10000,beta05_random,midian,MIDIAN,0.05111111111111114,0.0033333333333334103,0.1233333333333333,3,win
live,specialist,10000,beta05_random,sequential_halving_peer,seq. halving (peer),-0.04777777777777777,-0.06999999999999995,-0.023333333333333428,3,loss
live,specialist,10000,cartel,flat_probe_argmax_online,flat probe argmax (online),0.0355555555555556,0.01333333333333342,0.06999999999999995,3,win
live,specialist,10000,cartel,warm_start_bandit,warm-start bandit,0.02666666666666669,0.0033333333333334103,0.06333333333333324,3,win
live,specialist,10000,cartel,knn_router_online,KNN router (online),0.0788888888888889,0.06666666666666665,0.10333333333333328,3,win
live,specialist,10000,cartel,declared_argmax,declared argmax,0.2777777777777778,0.2466666666666667,0.31666666666666665,3,win
live,specialist,10000,cartel,midian,MIDIAN,0.05777777777777778,0.039999999999999925,0.08333333333333337,3,win
live,specialist,10000,cartel,sequential_halving_peer,seq. halving (peer),0.08888888888888895,0.06000000000000005,0.1100000000000001,3,win
live,specialist,100000,beta0,flat_probe_argmax_online,flat probe argmax (online),0.08666666666666667,0.050000000000000044,0.10666666666666669,3,win
live,specialist,100000,beta0,warm_start_bandit,warm-start bandit,0.09777777777777778,0.07333333333333336,0.13,3,win
live,specialist,100000,beta0,linucb_honest,LinUCB,0.45,0.4200000000000001,0.4733333333333334,3,win
live,specialist,100000,beta0,knn_router_online,KNN router (online),0.09444444444444448,0.08000000000000007,0.10333333333333328,3,win
live,specialist,100000,beta0,declared_argmax,declared argmax,0.21333333333333335,0.18333333333333335,0.24,3,win
live,specialist,100000,beta0,verify_on_claim,verify on claim,0.13333333333333333,0.08000000000000007,0.18333333333333335,3,win
live,specialist,100000,beta0,midian,MIDIAN,0.08333333333333333,0.056666666666666754,0.1266666666666666,3,win
live,specialist,100000,beta0,sequential_halving_peer,seq. halving (peer),-0.027777777777777752,-0.043333333333333335,-0.019999999999999907,3,loss
live,specialist,100000,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),0.03888888888888886,0.00666666666666671,0.05999999999999994,3,win
live,specialist,100000,beta025_cartel,warm_start_bandit,warm-start bandit,0.10666666666666665,0.08333333333333326,0.14,3,win
live,specialist,100000,beta025_cartel,linucb_honest,LinUCB,0.4022222222222222,0.3633333333333333,0.43,3,win
live,specialist,100000,beta025_cartel,knn_router_online,KNN router (online),0.04666666666666667,0.036666666666666736,0.05999999999999994,3,win
live,specialist,100000,beta025_cartel,declared_argmax,declared argmax,0.2511111111111111,0.21666666666666667,0.31333333333333335,3,win
live,specialist,100000,beta025_cartel,verify_on_claim,verify on claim,0.1644444444444444,0.1333333333333333,0.18999999999999995,3,win
live,specialist,100000,beta025_cartel,midian,MIDIAN,0.04999999999999997,0.023333333333333317,0.07999999999999996,3,win
live,specialist,100000,beta025_cartel,sequential_halving_peer,seq. halving (peer),-0.07555555555555556,-0.08666666666666667,-0.06333333333333335,3,loss
live,specialist,100000,beta025_random,flat_probe_argmax_online,flat probe argmax (online),0.06999999999999999,0.06000000000000005,0.07666666666666666,3,win
live,specialist,100000,beta025_random,warm_start_bandit,warm-start bandit,0.03888888888888886,0.023333333333333317,0.04999999999999993,3,win
live,specialist,100000,beta025_random,linucb_honest,LinUCB,0.43333333333333335,0.38666666666666655,0.4666666666666666,3,win
live,specialist,100000,beta025_random,knn_router_online,KNN router (online),0.07777777777777779,0.06666666666666665,0.09000000000000008,3,win
live,specialist,100000,beta025_random,declared_argmax,declared argmax,0.23333333333333336,0.19666666666666666,0.27,3,win
live,specialist,100000,beta025_random,verify_on_claim,verify on claim,0.10333333333333332,0.07666666666666666,0.1399999999999999,3,win
live,specialist,100000,beta025_random,midian,MIDIAN,0.08111111111111113,0.046666666666666634,0.10333333333333339,3,win
live,specialist,100000,beta025_random,sequential_halving_peer,seq. halving (peer),-0.043333333333333335,-0.050000000000000044,-0.033333333333333326,3,loss
live,specialist,100000,beta05_random,flat_probe_argmax_online,flat probe argmax (online),0.08555555555555557,0.036666666666666736,0.11333333333333329,3,win
live,specialist,100000,beta05_random,warm_start_bandit,warm-start bandit,0.06555555555555559,0.036666666666666736,0.08333333333333337,3,win
live,specialist,100000,beta05_random,linucb_honest,LinUCB,0.4488888888888889,0.4266666666666666,0.4766666666666668,3,win
live,specialist,100000,beta05_random,knn_router_online,KNN router (online),0.09333333333333338,0.06666666666666676,0.10666666666666669,3,win
live,specialist,100000,beta05_random,declared_argmax,declared argmax,0.26777777777777784,0.21000000000000008,0.30000000000000004,3,win
live,specialist,100000,beta05_random,verify_on_claim,verify on claim,0.12888888888888894,0.036666666666666736,0.24,3,win
live,specialist,100000,beta05_random,midian,MIDIAN,0.21444444444444447,0.1233333333333334,0.36666666666666664,3,win
live,specialist,100000,beta05_random,sequential_halving_peer,seq. halving (peer),-0.02222222222222218,-0.05666666666666664,-0.0033333333333332993,3,loss
live,specialist,100000,cartel,flat_probe_argmax_online,flat probe argmax (online),0.0788888888888889,0.026666666666666727,0.10999999999999999,3,win
live,specialist,100000,cartel,warm_start_bandit,warm-start bandit,0.050000000000000044,0.01666666666666672,0.07333333333333336,3,win
live,specialist,100000,cartel,linucb_honest,LinUCB,0.44222222222222224,0.42333333333333334,0.47000000000000003,3,win
live,specialist,100000,cartel,knn_router_online,KNN router (online),0.08666666666666671,0.056666666666666754,0.10333333333333339,3,win
live,specialist,100000,cartel,declared_argmax,declared argmax,0.25000000000000006,0.22000000000000008,0.27,3,win
live,specialist,100000,cartel,verify_on_claim,verify on claim,0.09888888888888892,0.056666666666666754,0.1433333333333333,3,win
live,specialist,100000,cartel,midian,MIDIAN,0.12222222222222223,0.08666666666666667,0.14666666666666672,3,win
live,specialist,100000,cartel,sequential_halving_peer,seq. halving (peer),0.10333333333333339,0.06000000000000005,0.1266666666666667,3,win
llmrouterbench,20 models,20,beta0,flat_probe_argmax_online,flat probe argmax (online),-0.018399999999999972,-0.03499999999999994,0.0004049999999999947,5,tie
llmrouterbench,20 models,20,beta0,warm_start_bandit,warm-start bandit,-0.01020000000000001,-0.02220000000000002,0.0018000000000000017,5,tie
llmrouterbench,20 models,20,beta0,linucb_honest,LinUCB,-0.010399999999999987,-0.02739999999999996,0.0036000000000000034,5,tie
llmrouterbench,20 models,20,beta0,knn_router_online,KNN router (online),0.005999999999999961,-0.010400000000000053,0.02119999999999993,5,tie
llmrouterbench,20 models,20,beta0,mlp_router,MLP router,-0.018399999999999993,-0.03379999999999998,-0.0016000000000000014,5,loss
llmrouterbench,20 models,20,beta0,declared_argmax,declared argmax,-0.048999999999999974,-0.061799999999999945,-0.030800000000000004,5,loss
llmrouterbench,20 models,20,beta0,midian,MIDIAN,-0.005400000000000005,-0.014400000000000013,0.0038000000000000035,5,tie
llmrouterbench,20 models,20,beta0,sequential_halving_peer,seq. halving (peer),0.004399999999999982,-0.0040000000000000036,0.01739999999999995,5,tie
llmrouterbench,20 models,20,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),-0.02079999999999995,-0.03739999999999992,2.2204460492503132e-17,5,tie
llmrouterbench,20 models,20,beta025_cartel,warm_start_bandit,warm-start bandit,0.015399999999999992,-0.0050000000000000044,0.03939999999999997,5,tie
llmrouterbench,20 models,20,beta025_cartel,linucb_honest,LinUCB,-0.012799999999999968,-0.027999999999999935,0.0026000000000000025,5,tie
llmrouterbench,20 models,20,beta025_cartel,knn_router_online,KNN router (online),0.003599999999999981,-0.013000000000000012,0.020199999999999975,5,tie
llmrouterbench,20 models,20,beta025_cartel,mlp_router,MLP router,-0.020799999999999975,-0.03519999999999994,-0.0038000000000000035,5,loss
llmrouterbench,20 models,20,beta025_cartel,declared_argmax,declared argmax,0.11280000000000001,0.08720000000000006,0.15079999999999996,5,win
llmrouterbench,20 models,20,beta025_cartel,midian,MIDIAN,0.0036000000000000034,-0.0032000000000000028,0.01040000000000001,5,tie
llmrouterbench,20 models,20,beta025_cartel,sequential_halving_peer,seq. halving (peer),0.006199999999999983,-0.008200000000000008,0.018799999999999973,5,tie
llmrouterbench,20 models,20,beta025_random,flat_probe_argmax_online,flat probe argmax (online),-0.023399999999999956,-0.04279999999999995,-0.0013999999999999783,5,loss
llmrouterbench,20 models,20,beta025_random,warm_start_bandit,warm-start bandit,0.005999999999999983,-0.015000000000000013,0.027454999999999678,5,tie
llmrouterbench,20 models,20,beta025_random,linucb_honest,LinUCB,-0.01539999999999997,-0.036599999999999945,0.005400000000000005,5,tie
llmrouterbench,20 models,20,beta025_random,knn_router_online,KNN router (online),0.0009999999999999788,-0.01160000000000001,0.016599999999999948,5,tie
llmrouterbench,20 models,20,beta025_random,mlp_router,MLP router,-0.023399999999999976,-0.04179999999999995,-0.004985000000000064,5,loss
llmrouterbench,20 models,20,beta025_random,declared_argmax,declared argmax,0.028600000000000004,-0.008200000000000008,0.08940000000000001,5,tie
llmrouterbench,20 models,20,beta025_random,midian,MIDIAN,0.0030000000000000027,-0.018799999999999973,0.025399999999999978,5,tie
llmrouterbench,20 models,20,beta025_random,sequential_halving_peer,seq. halving (peer),0.0010000000000000009,-0.006800000000000006,0.01120000000000001,5,tie
llmrouterbench,20 models,20,beta05_random,flat_probe_argmax_online,flat probe argmax (online),-0.03839999999999997,-0.05839999999999994,-0.018399999999999993,5,loss
llmrouterbench,20 models,20,beta05_random,warm_start_bandit,warm-start bandit,-0.014000000000000035,-0.032400000000000026,0.0043999999999999595,5,tie
llmrouterbench,20 models,20,beta05_random,linucb_honest,LinUCB,-0.030399999999999983,-0.044220000000000016,-0.014999999999999968,5,loss
llmrouterbench,20 models,20,beta05_random,knn_router_online,KNN router (online),-0.014000000000000035,-0.04043500000000006,0.008399999999999963,5,tie
llmrouterbench,20 models,20,beta05_random,mlp_router,MLP router,-0.03839999999999999,-0.058600000000000006,-0.018199999999999973,5,loss
llmrouterbench,20 models,20,beta05_random,declared_argmax,declared argmax,-0.032400000000000005,-0.06139999999999997,-0.006400000000000072,5,loss
llmrouterbench,20 models,20,beta05_random,midian,MIDIAN,-0.015200000000000036,-0.03580000000000003,0.005399999999999983,5,tie
llmrouterbench,20 models,20,beta05_random,sequential_halving_peer,seq. halving (peer),0.01040000000000001,-0.015014999999999947,0.045199999999999976,5,tie
