family,regime,group,n,label,mean,ci_lo,ci_hi,seeds
routereval,beta0,all_weak,10,declared_argmax,0.3004,0.28159999999999996,0.31920000000000004,5
routereval,beta0,all_weak,10,flat_probe_argmax_frozen,0.2784,0.2648,0.292,5
routereval,beta0,all_weak,10,flat_probe_argmax_online,0.31599999999999995,0.306,0.3274,5
routereval,beta0,all_weak,10,knn_router,0.2712,0.258,0.28340999999999994,5
routereval,beta0,all_weak,10,knn_router_online,0.3518,0.33640000000000003,0.368,5
routereval,beta0,all_weak,10,linucb_honest,0.3058,0.2886,0.32399999999999995,5
routereval,beta0,all_weak,10,midian,0.30039999999999994,0.27958,0.32080000000000003,5
routereval,beta0,all_weak,10,midian_wo_audit,0.3078,0.2912,0.32439999999999997,5
routereval,beta0,all_weak,10,midian_wo_defenses,0.298,0.2858,0.3102,5
routereval,beta0,all_weak,10,midian_wo_verify,0.2962,0.28480000000000005,0.3048,5
routereval,beta0,all_weak,10,mlp_router,0.3008,0.2838,0.31779999999999997,5
routereval,beta0,all_weak,10,oracle,0.30039999999999994,0.28256,0.315005,5
routereval,beta0,all_weak,10,random,0.2808,0.26880000000000004,0.28879999999999995,5
routereval,beta0,all_weak,10,sequential_halving,0.2878,0.27040000000000003,0.3024,5
routereval,beta0,all_weak,10,sequential_halving_peer,0.2878,0.27040000000000003,0.3024,5
routereval,beta0,all_weak,10,warm_start_bandit,0.31520000000000004,0.3032,0.326,5
routereval,beta0,all_weak,100,declared_argmax,0.2916,0.2808,0.30579999999999996,5
routereval,beta0,all_weak,100,flat_probe_argmax_frozen,0.2636,0.2372,0.2918,5
routereval,beta0,all_weak,100,flat_probe_argmax_online,0.2934,0.28019999999999995,0.3088,5
routereval,beta0,all_weak,100,knn_router,0.2588,0.2314,0.2824,5
routereval,beta0,all_weak,100,knn_router_online,0.3236,0.31679999999999997,0.3304,5
routereval,beta0,all_weak,100,linucb_honest,0.28859999999999997,0.2698,0.30179999999999996,5
routereval,beta0,all_weak,100,midian,0.286,0.27299,0.3006,5
routereval,beta0,all_weak,100,midian_wo_audit,0.28659999999999997,0.2686,0.30119999999999997,5
routereval,beta0,all_weak,100,midian_wo_defenses,0.29,0.2794,0.29979999999999996,5
routereval,beta0,all_weak,100,midian_wo_verify,0.2924,0.2736,0.3102,5
routereval,beta0,all_weak,100,mlp_router,0.2804,0.26539,0.2944,5
routereval,beta0,all_weak,100,oracle,0.3122,0.2988,0.3258,5
