family,regime,group,n,label,mean,ci_lo,ci_hi,seeds
live,beta0,specialist,10000,oracle,0.8588888888888889,0.8166666666666668,0.9,3
live,beta0,specialist,10000,random,0.4166666666666667,0.3833333333333333,0.4666666666666666,3
live,beta0,specialist,10000,sequential_halving_peer,0.8633333333333333,0.83,0.9,3
live,beta0,specialist,10000,verify_on_claim,0.7244444444444444,0.6733333333333333,0.7566666666666667,3
live,beta0,specialist,10000,warm_start_bandit,0.7433333333333333,0.685,0.775,3
live,beta0,specialist,100000,declared_argmax,0.6222222222222222,0.5933333333333334,0.6733333333333333,3
live,beta0,specialist,100000,flat_probe_argmax_frozen,0.7066666666666667,0.6333333333333333,0.7866666666666666,3
live,beta0,specialist,100000,flat_probe_argmax_online,0.7488888888888888,0.7033333333333335,0.8066666666666666,3
live,beta0,specialist,100000,fw_autogen,0.37888888888888883,0.3466666666666667,0.4233333333333333,3
live,beta0,specialist,100000,fw_camel_workforce,0.37888888888888883,0.3466666666666667,0.4233333333333333,3
live,beta0,specialist,100000,fw_crewai,0.37888888888888883,0.3466666666666667,0.4233333333333333,3
live,beta0,specialist,100000,fw_google_adk,0.37888888888888883,0.3466666666666667,0.4233333333333333,3
live,beta0,specialist,100000,fw_langgraph,0.37888888888888883,0.3466666666666667,0.4233333333333333,3
live,beta0,specialist,100000,fw_llamaindex,0.37888888888888883,0.3466666666666667,0.4233333333333333,3
live,beta0,specialist,100000,fw_maf,0.37888888888888883,0.3466666666666667,0.4233333333333333,3
live,beta0,specialist,100000,fw_magentic_one,0.37888888888888883,0.3466666666666667,0.4233333333333333,3
live,beta0,specialist,100000,fw_openai_agents,0.37888888888888883,0.3466666666666667,0.4233333333333333,3
live,beta0,specialist,100000,fw_smolagents,0.37888888888888883,0.3466666666666667,0.4233333333333333,3
live,beta0,specialist,100000,knn_router,0.6922222222222222,0.6333333333333333,0.7566666666666667,3
live,beta0,specialist,100000,knn_router_online,0.7411111111111112,0.71,0.7766666666666667,3
live,beta0,specialist,100000,linucb_honest,0.3855555555555556,0.36666666666666653,0.4000000000000001,3
live,beta0,specialist,100000,midian,0.7522222222222222,0.7133333333333334,0.79,3
live,beta0,specialist,100000,midian_a,0.7522222222222222,0.7133333333333334,0.79,3
live,beta0,specialist,100000,midian_sh,0.7811111111111111,0.7533333333333333,0.81,3
live,beta0,specialist,100000,midian_sha,0.7811111111111111,0.7533333333333333,0.81,3
live,beta0,specialist,100000,midian_v,0.8355555555555556,0.81,0.8533333333333334,3
live,beta0,specialist,100000,midian_va,0.8355555555555556,0.81,0.8566666666666668,3
live,beta0,specialist,100000,oracle,0.8622222222222221,0.83,0.8966666666666666,3
live,beta0,specialist,100000,random,0.44222222222222224,0.42,0.47333333333333333,3
live,beta0,specialist,100000,sequential_halving_peer,0.8633333333333333,0.83,0.9,3
live,beta0,specialist,100000,verify_on_claim,0.7022222222222222,0.6266666666666667,0.7766666666666667,3
live,beta0,specialist,100000,warm_start_bandit,0.7377777777777778,0.68,0.7833333333333333,3
live,beta0,heavy_tail,100,declared_argmax,0.62975,0.6037999999999999,0.6558012499999999,10
live,beta0,heavy_tail,100,flat_probe_argmax_frozen,0.5439333333333333,0.5071666666666668,0.5807341666666668,10
live,beta0,heavy_tail,100,flat_probe_argmax_online,0.6575000000000001,0.6409,0.6734,10
live,beta0,heavy_tail,100,fw_autogen,0.5589000000000001,0.5481974999999999,0.571,10
live,beta0,heavy_tail,100,fw_camel_workforce,0.5636,0.5500999999999999,0.577,10
live,beta0,heavy_tail,100,fw_crewai,0.5667000000000001,0.5568000000000001,0.5791,10
live,beta0,heavy_tail,100,fw_google_adk,0.5624,0.5437949999999999,0.5810025000000001,10
live,beta0,heavy_tail,100,fw_langgraph,0.5478,0.5315975,0.568205,10
