family,regime,dist,n,arm,shortlist,mean,ci_lo,ci_hi,seeds,rerun_outstanding
live,beta05_random,specialist,100,maf,tfidf,0.47359999999999997,0.430795,0.5135,10,False
live,beta05_random,specialist,100,magentic,tfidf,0.5071,0.47989249999999994,0.5364049999999999,10,True
live,beta05_random,specialist,100,openai,tfidf,0.46299999999999997,0.42958749999999996,0.4922000000000001,10,False
live,beta05_random,specialist,100,smol,tfidf,0.4619,0.42679999999999996,0.493205,10,False
live,beta05_random,specialist,100,adk,embed,0.5300000000000001,0.4916666666666667,0.5648333333333334,6,True
live,beta05_random,specialist,100,autogen,embed,0.5120999999999999,0.4768,0.5458075,10,False
live,beta05_random,specialist,100,camel,embed,0.5208,0.48790000000000006,0.5518025,10,False
live,beta05_random,specialist,100,crewai,embed,0.5286666666666667,0.5001541666666667,0.5585125,6,True
live,beta05_random,specialist,100,langgraph,embed,0.5115999999999999,0.478095,0.547905,10,False
live,beta05_random,specialist,100,llama,embed,0.5196000000000001,0.48480000000000006,0.5516025,10,False
live,beta05_random,specialist,100,maf,embed,0.5264,0.4909975,0.5622,10,False
live,beta05_random,specialist,100,magentic,embed,0.5743,0.5471,0.6013025,10,False
live,beta05_random,specialist,100,openai,embed,0.5237999999999999,0.48529999999999995,0.5614049999999999,10,False
live,beta05_random,specialist,100,smol,embed,0.5002,0.46639749999999996,0.5324074999999999,10,False
live,beta05_random,specialist,100,autogen,sota,0.5375,0.5085975,0.5631025,10,False
live,beta05_random,specialist,100,camel,sota,0.5208,0.5012000000000001,0.5384074999999999,10,False
live,beta05_random,specialist,100,langgraph,sota,0.5226999999999999,0.49569749999999996,0.5514024999999999,10,False
live,beta05_random,specialist,100,llama,sota,0.5282,0.5010999999999999,0.5518,10,False
live,beta05_random,specialist,100,maf,sota,0.5429999999999999,0.5132924999999999,0.5692025000000002,10,False
live,beta05_random,specialist,100,magentic,sota,0.5904999999999999,0.5761974999999999,0.6067025,10,False
live,beta05_random,specialist,100,openai,sota,0.5261,0.4974,0.5501,10,False
live,beta05_random,specialist,100,smol,sota,0.5355,0.5074974999999999,0.5613024999999999,10,False
live,beta05_random,specialist,100,autogen,va_cohort,0.5765,0.52429,0.6139025,10,False
live,beta05_random,specialist,100,camel,va_cohort,0.513,0.460895,0.5536025000000001,10,False
live,beta05_random,specialist,100,crewai,va_cohort,0.383,0.383,0.383,1,True
live,beta05_random,specialist,100,langgraph,va_cohort,0.5439,0.49849999999999994,0.5834049999999998,10,False
live,beta05_random,specialist,100,llama,va_cohort,0.5633,0.5176975,0.6005,10,False
live,beta05_random,specialist,100,maf,va_cohort,0.5234000000000001,0.48019749999999994,0.5666,10,False
live,beta05_random,specialist,100,magentic,va_cohort,0.6317999999999999,0.6070975,0.6548999999999999,10,False
live,beta05_random,specialist,100,openai,va_cohort,0.5051,0.4535,0.5431999999999999,10,False
live,beta05_random,specialist,100,smol,va_cohort,0.5398000000000001,0.5065975,0.5704,10,False
live,cartel,specialist,100,oracle,-,0.8449,0.8333999999999999,0.8548025,10,False
live,cartel,specialist,100,MIDIAN-VA (whole population),-,0.768,0.7457975,0.7897025000000001,10,False
live,cartel,specialist,100,adk,tfidf,0.48440000000000005,0.4426,0.5206999999999999,10,False
live,cartel,specialist,100,autogen,tfidf,0.4542999999999999,0.4248,0.4847074999999999,10,False
live,cartel,specialist,100,camel,tfidf,0.46709999999999996,0.4292975,0.5017025,10,False
live,cartel,specialist,100,crewai,tfidf,0.4556,0.4269974999999999,0.48310000000000003,10,False
live,cartel,specialist,100,langgraph,tfidf,0.47400000000000003,0.43339749999999994,0.5210025,10,False
live,cartel,specialist,100,llama,tfidf,0.45230000000000004,0.4257925,0.4751025,10,False
live,cartel,specialist,100,maf,tfidf,0.4727,0.4302,0.5131,10,False
live,cartel,specialist,100,magentic,tfidf,0.4831,0.45199749999999994,0.5098999999999999,10,False
live,cartel,specialist,100,openai,tfidf,0.46440000000000003,0.4291925,0.49470749999999997,10,False
live,cartel,specialist,100,smol,tfidf,0.46210000000000007,0.4271974999999999,0.4930999999999999,10,False
live,cartel,specialist,100,adk,embed,0.5495,0.5015,0.5951666666666667,6,True
live,cartel,specialist,100,autogen,embed,0.5119,0.47619749999999994,0.5466074999999999,10,False
live,cartel,specialist,100,camel,embed,0.5141,0.4779974999999999,0.5498,10,False
live,cartel,specialist,100,crewai,embed,0.5354444444444445,0.48699444444444445,0.5723361111111112,9,True
live,cartel,specialist,100,langgraph,embed,0.5181,0.4774000000000001,0.5523049999999999,10,False
live,cartel,specialist,100,llama,embed,0.5163,0.48109999999999997,0.5482024999999999,10,False
live,cartel,specialist,100,maf,embed,0.5268,0.4907975,0.5631999999999999,10,False
live,cartel,specialist,100,magentic,embed,0.5532,0.5225949999999999,0.5854000000000001,10,False
live,cartel,specialist,100,openai,embed,0.5241,0.48548250000000004,0.5610124999999999,10,False
live,cartel,specialist,100,smol,embed,0.4993,0.4644975,0.5321025,10,False
live,cartel,specialist,100,adk,dense_icomp,0.4996666666666667,0.38000000000000006,0.591,3,False
live,cartel,specialist,100,autogen,dense_icomp,0.48266666666666663,0.429,0.524,3,False
live,cartel,specialist,100,camel,dense_icomp,0.463,0.391,0.505,3,False
live,cartel,specialist,100,crewai,dense_icomp,0.48433333333333334,0.40599999999999997,0.536,3,False
live,cartel,specialist,100,langgraph,dense_icomp,0.48666666666666664,0.447,0.532,3,False
live,cartel,specialist,100,llama,dense_icomp,0.47700000000000004,0.405,0.539,3,False
live,cartel,specialist,100,maf,dense_icomp,0.4486666666666667,0.391,0.501,3,False
live,cartel,specialist,100,magentic,dense_icomp,0.5256666666666666,0.4789999999999999,0.605,3,False
live,cartel,specialist,100,openai,dense_icomp,0.4643333333333333,0.38400000000000006,0.532,3,False
live,cartel,specialist,100,smol,dense_icomp,0.45933333333333337,0.429,0.51,3,False
live,cartel,specialist,100,adk,dense_idemo,0.47733333333333333,0.424,0.552,3,False
live,cartel,specialist,100,autogen,dense_idemo,0.4776666666666667,0.467,0.49700000000000005,3,False
live,cartel,specialist,100,camel,dense_idemo,0.46366666666666667,0.411,0.496,3,False
live,cartel,specialist,100,crewai,dense_idemo,0.46433333333333326,0.435,0.48299999999999993,3,False
live,cartel,specialist,100,langgraph,dense_idemo,0.49,0.465,0.532,3,False
live,cartel,specialist,100,llama,dense_idemo,0.4746666666666666,0.438,0.516,3,False
live,cartel,specialist,100,maf,dense_idemo,0.5073333333333333,0.4709999999999999,0.567,3,False
live,cartel,specialist,100,magentic,dense_idemo,0.517,0.476,0.582,3,False
live,cartel,specialist,100,openai,dense_idemo,0.494,0.446,0.577,3,False
live,cartel,specialist,100,smol,dense_idemo,0.428,0.405,0.46,3,False
live,cartel,specialist,100,adk,sota,0.5466,0.52309,0.5674025000000001,10,False
live,cartel,specialist,100,autogen,sota,0.5382,0.5099975,0.5636024999999999,10,False
live,cartel,specialist,100,camel,sota,0.5206,0.5006,0.5386025,10,False
live,cartel,specialist,100,crewai,sota,0.5282,0.49899,0.5549074999999999,10,False
live,cartel,specialist,100,langgraph,sota,0.5199,0.47529,0.5580025000000001,10,False
live,cartel,specialist,100,llama,sota,0.5290000000000001,0.501895,0.5529025,10,False
live,cartel,specialist,100,maf,sota,0.5446,0.5142975,0.5707075,10,False
live,cartel,specialist,100,magentic,sota,0.5660999999999999,0.5443,0.5861049999999999,10,False
live,cartel,specialist,100,openai,sota,0.5239,0.494095,0.5483025,10,False
live,cartel,specialist,100,smol,sota,0.5348999999999999,0.5073,0.5604025000000001,10,False
live,cartel,specialist,100,adk,sota_icomp,0.5433333333333333,0.504,0.573,3,False
live,cartel,specialist,100,autogen,sota_icomp,0.5413333333333333,0.49099999999999994,0.599,3,False
live,cartel,specialist,100,camel,sota_icomp,0.5486666666666667,0.542,0.555,3,False
live,cartel,specialist,100,crewai,sota_icomp,0.5263333333333334,0.4749999999999999,0.559,3,False
live,cartel,specialist,100,langgraph,sota_icomp,0.49366666666666664,0.459,0.511,3,False
live,cartel,specialist,100,llama,sota_icomp,0.516,0.442,0.593,3,False
live,cartel,specialist,100,maf,sota_icomp,0.5483333333333332,0.47,0.603,3,False
live,cartel,specialist,100,magentic,sota_icomp,0.5703333333333334,0.49899999999999994,0.607,3,False
live,cartel,specialist,100,openai,sota_icomp,0.5146666666666667,0.466,0.547,3,False
live,cartel,specialist,100,smol,sota_icomp,0.5176666666666666,0.478,0.556,3,False
live,cartel,specialist,100,adk,sota_idemo,0.535,0.474,0.57,3,False
live,cartel,specialist,100,autogen,sota_idemo,0.5283333333333333,0.45,0.592,3,False
live,cartel,specialist,100,camel,sota_idemo,0.5403333333333333,0.536,0.547,3,False
live,cartel,specialist,100,crewai,sota_idemo,0.512,0.4709999999999999,0.559,3,False
live,cartel,specialist,100,langgraph,sota_idemo,0.4956666666666667,0.429,0.534,3,False
live,cartel,specialist,100,llama,sota_idemo,0.5126666666666667,0.48,0.557,3,False
live,cartel,specialist,100,maf,sota_idemo,0.5343333333333333,0.431,0.6,3,False
live,cartel,specialist,100,magentic,sota_idemo,0.573,0.513,0.605,3,False
live,cartel,specialist,100,openai,sota_idemo,0.49833333333333335,0.467,0.55,3,False
live,cartel,specialist,100,smol,sota_idemo,0.5056666666666666,0.44,0.553,3,False
live,cartel,specialist,100,adk,declared,0.5073333333333333,0.472,0.567,3,False
live,cartel,specialist,100,autogen,declared,0.4956666666666667,0.446,0.531,3,False
live,cartel,specialist,100,camel,declared,0.47333333333333333,0.446,0.514,3,False
live,cartel,specialist,100,crewai,declared,0.4993333333333334,0.458,0.527,3,False
live,cartel,specialist,100,langgraph,declared,0.49499999999999994,0.465,0.531,3,False
live,cartel,specialist,100,llama,declared,0.486,0.448,0.532,3,False
live,cartel,specialist,100,maf,declared,0.49433333333333335,0.472,0.536,3,False
live,cartel,specialist,100,magentic,declared,0.5103333333333333,0.455,0.567,3,False
live,cartel,specialist,100,openai,declared,0.47533333333333333,0.418,0.514,3,False
live,cartel,specialist,100,smol,declared,0.507,0.49899999999999994,0.517,3,False
live,cartel,specialist,100,adk,va_cohort,0.5731428571428572,0.5332749999999999,0.6061607142857142,7,True
live,cartel,specialist,100,autogen,va_cohort,0.5982000000000001,0.5684,0.6220999999999999,10,False
live,cartel,specialist,100,camel,va_cohort,0.5296,0.49209250000000004,0.5617025,10,False
live,cartel,specialist,100,langgraph,va_cohort,0.5501,0.5187,0.5796,10,False
live,cartel,specialist,100,llama,va_cohort,0.5743,0.538,0.6051025,10,False
live,cartel,specialist,100,maf,va_cohort,0.5412,0.501095,0.5786,10,False
live,cartel,specialist,100,magentic,va_cohort,0.6103,0.5809949999999998,0.6365999999999999,10,False
live,cartel,specialist,100,openai,va_cohort,0.5112,0.46049,0.5488,10,False
live,cartel,specialist,100,smol,va_cohort,0.5529,0.5211900000000002,0.5832,10,False
live,beta0,bimodal,1000,oracle,-,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta0,bimodal,1000,MIDIAN-VA (whole population),-,0.5482999999999999,0.5393000000000001,0.5570999999999999,10,False
live,beta0,bimodal,1000,adk,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta0,bimodal,1000,autogen,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta0,bimodal,1000,camel,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta0,bimodal,1000,crewai,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta0,bimodal,1000,langgraph,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta0,bimodal,1000,llama,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta0,bimodal,1000,maf,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta0,bimodal,1000,magentic,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,True
live,beta0,bimodal,1000,openai,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta0,bimodal,1000,smol,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta0,bimodal,1000,autogen,bm25,0.5541,0.5467,0.5601,10,False
live,beta0,bimodal,1000,langgraph,bm25,0.5742222222222222,0.5669972222222222,0.5808888888888889,9,False
live,beta0,bimodal,1000,llama,bm25,0.5341,0.5276,0.5402,10,False
live,beta0,bimodal,1000,maf,bm25,0.5418999999999999,0.5356000000000002,0.5484025000000001,10,False
live,beta0,bimodal,1000,openai,bm25,0.5685,0.5613975,0.5749,10,False
live,beta0,bimodal,1000,smol,bm25,0.5638,0.5568000000000001,0.5705025,10,False
live,beta0,bimodal,1000,adk,embed,0.5652999999999999,0.5575975000000001,0.5720999999999999,10,False
live,beta0,bimodal,1000,autogen,embed,0.5453000000000001,0.5378000000000001,0.552,10,False
live,beta0,bimodal,1000,camel,embed,0.567,0.5593975,0.5749025000000001,10,False
live,beta0,bimodal,1000,crewai,embed,0.5521,0.5451,0.5589999999999999,10,False
live,beta0,bimodal,1000,langgraph,embed,0.5701999999999999,0.5636,0.5761,10,False
live,beta0,bimodal,1000,llama,embed,0.5182000000000001,0.5122,0.5241025,10,False
live,beta0,bimodal,1000,maf,embed,0.5406000000000001,0.532,0.5508,10,False
live,beta0,bimodal,1000,magentic,embed,0.5649,0.5583,0.5717,10,False
live,beta0,bimodal,1000,openai,embed,0.5683,0.5611,0.5748,10,False
live,beta0,bimodal,1000,smol,embed,0.5563,0.5496000000000001,0.5626,10,False
live,beta0,bimodal,1000,autogen,dense,0.554,0.5469974999999999,0.5596,10,False
live,beta0,bimodal,1000,langgraph,dense,0.5734444444444444,0.5661111111111111,0.5800027777777779,9,False
live,beta0,bimodal,1000,llama,dense,0.5336000000000001,0.5273000000000001,0.5398000000000001,10,False
live,beta0,bimodal,1000,maf,dense,0.5412,0.5346,0.5481,10,False
live,beta0,bimodal,1000,openai,dense,0.568,0.5609975,0.5744999999999999,10,False
live,beta0,bimodal,1000,smol,dense,0.5638,0.5568000000000001,0.5705025,10,False
live,beta0,bimodal,1000,autogen,sota,0.5541,0.5474975,0.5596000000000001,10,False
live,beta0,bimodal,1000,langgraph,sota,0.5740000000000001,0.567,0.5802250000000001,9,False
live,beta0,bimodal,1000,llama,sota,0.5334000000000001,0.5265,0.5398000000000001,10,False
live,beta0,bimodal,1000,maf,sota,0.5412000000000001,0.5348,0.5479,10,False
live,beta0,bimodal,1000,openai,sota,0.5683,0.5611,0.5748,10,False
live,beta0,bimodal,1000,smol,sota,0.5638,0.5568000000000001,0.5705025,10,False
live,beta0,bimodal,1000,adk,va_cohort,0.5678,0.5610974999999999,0.5744999999999999,10,False
live,beta0,bimodal,1000,autogen,va_cohort,0.5641999999999999,0.5577975000000001,0.571,10,False
live,beta0,bimodal,1000,camel,va_cohort,0.5620999999999999,0.5482975,0.5721999999999999,10,False
live,beta0,bimodal,1000,crewai,va_cohort,0.5265000000000001,0.5143975,0.5401,10,False
live,beta0,bimodal,1000,langgraph,va_cohort,0.5512,0.5429999999999999,0.5598,10,False
live,beta0,bimodal,1000,llama,va_cohort,0.49350000000000005,0.4801000000000001,0.5057,10,False
live,beta0,bimodal,1000,maf,va_cohort,0.5204000000000001,0.5095000000000001,0.5310025,10,False
live,beta0,bimodal,1000,magentic,va_cohort,0.5721999999999999,0.5648974999999999,0.5784999999999998,10,False
live,beta0,bimodal,1000,openai,va_cohort,0.5652999999999999,0.558,0.5712999999999999,10,False
live,beta0,bimodal,1000,smol,va_cohort,0.5678000000000001,0.5613974999999999,0.5740999999999998,10,False
live,beta01_random,bimodal,1000,oracle,-,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta01_random,bimodal,1000,MIDIAN-VA (whole population),-,0.5430999999999999,0.5321,0.5524,10,False
live,beta01_random,bimodal,1000,adk,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta01_random,bimodal,1000,autogen,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta01_random,bimodal,1000,camel,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta01_random,bimodal,1000,crewai,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta01_random,bimodal,1000,langgraph,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta01_random,bimodal,1000,llama,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta01_random,bimodal,1000,maf,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta01_random,bimodal,1000,magentic,tfidf,0.5728888888888888,0.566,0.5796694444444446,9,True
live,beta01_random,bimodal,1000,openai,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta01_random,bimodal,1000,smol,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta01_random,bimodal,1000,autogen,bm25,0.5536000000000001,0.5464975,0.5596,10,False
live,beta01_random,bimodal,1000,langgraph,bm25,0.5728,0.5664,0.5786,10,False
live,beta01_random,bimodal,1000,llama,bm25,0.5335555555555556,0.525888888888889,0.5404444444444445,9,False
live,beta01_random,bimodal,1000,maf,bm25,0.5413,0.5351,0.5480999999999999,10,False
live,beta01_random,bimodal,1000,openai,bm25,0.5683999999999999,0.5611,0.5749025000000001,10,False
live,beta01_random,bimodal,1000,smol,bm25,0.5638,0.5568000000000001,0.5705025,10,False
live,beta01_random,bimodal,1000,adk,embed,0.5653,0.5574999999999999,0.5722025,10,False
live,beta01_random,bimodal,1000,autogen,embed,0.5453,0.5382,0.5518,10,False
live,beta01_random,bimodal,1000,camel,embed,0.5669,0.5595975,0.5746999999999999,10,False
live,beta01_random,bimodal,1000,crewai,embed,0.553,0.5451083333333334,0.5608888888888889,9,True
live,beta01_random,bimodal,1000,langgraph,embed,0.5705,0.5635000000000001,0.5765999999999999,10,False
live,beta01_random,bimodal,1000,llama,embed,0.5184000000000001,0.5115974999999999,0.5246999999999999,10,False
live,beta01_random,bimodal,1000,maf,embed,0.5408000000000002,0.5325,0.5507,10,False
live,beta01_random,bimodal,1000,magentic,embed,0.5653,0.5587,0.5715999999999999,10,False
live,beta01_random,bimodal,1000,openai,embed,0.5681999999999999,0.5612974999999999,0.5745025000000001,10,False
live,beta01_random,bimodal,1000,smol,embed,0.5564,0.5497000000000001,0.5626,10,False
live,beta01_random,bimodal,1000,autogen,dense,0.5539000000000001,0.5463975,0.5600025000000001,10,False
live,beta01_random,bimodal,1000,langgraph,dense,0.5728000000000001,0.5662,0.5789025,10,False
live,beta01_random,bimodal,1000,llama,dense,0.5325555555555556,0.524775,0.5395555555555557,9,False
live,beta01_random,bimodal,1000,maf,dense,0.5412,0.5352,0.5477,10,False
live,beta01_random,bimodal,1000,openai,dense,0.5683,0.5611975,0.5747025,10,False
live,beta01_random,bimodal,1000,smol,dense,0.5638,0.5568000000000001,0.5705025,10,False
live,beta01_random,bimodal,1000,autogen,sota,0.5539,0.547,0.5596,10,False
live,beta01_random,bimodal,1000,langgraph,sota,0.5725,0.5659974999999998,0.5786025,10,False
live,beta01_random,bimodal,1000,llama,sota,0.532888888888889,0.5256666666666666,0.5395555555555557,9,False
live,beta01_random,bimodal,1000,maf,sota,0.5416000000000001,0.5355000000000001,0.5482,10,False
live,beta01_random,bimodal,1000,openai,sota,0.5684,0.5612,0.5748025,10,False
live,beta01_random,bimodal,1000,smol,sota,0.5638,0.5568000000000001,0.5705025,10,False
live,beta01_random,bimodal,1000,adk,va_cohort,0.5648,0.5526975,0.5742,10,False
live,beta01_random,bimodal,1000,autogen,va_cohort,0.5579,0.5413950000000001,0.5704,10,False
live,beta01_random,bimodal,1000,camel,va_cohort,0.5649,0.5546949999999998,0.5729,10,False
live,beta01_random,bimodal,1000,crewai,va_cohort,0.5317000000000001,0.5203,0.5442025,10,False
live,beta01_random,bimodal,1000,langgraph,va_cohort,0.5583,0.5490999999999999,0.5665025000000001,10,False
live,beta01_random,bimodal,1000,llama,va_cohort,0.4968,0.48460000000000003,0.5081025,10,False
live,beta01_random,bimodal,1000,maf,va_cohort,0.5266000000000001,0.5150975,0.538205,10,False
live,beta01_random,bimodal,1000,magentic,va_cohort,0.5515,0.5410000000000001,0.5626,10,False
live,beta01_random,bimodal,1000,openai,va_cohort,0.5645,0.5575975,0.5705,10,False
live,beta01_random,bimodal,1000,smol,va_cohort,0.5633999999999999,0.553,0.5719,10,False
live,beta025_random,bimodal,1000,oracle,-,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta025_random,bimodal,1000,MIDIAN-VA (whole population),-,0.5388000000000001,0.5307000000000001,0.5456025000000001,10,False
live,beta025_random,bimodal,1000,adk,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta025_random,bimodal,1000,autogen,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta025_random,bimodal,1000,camel,tfidf,0.5755555555555555,0.5698888888888889,0.581,9,True
live,beta025_random,bimodal,1000,crewai,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta025_random,bimodal,1000,langgraph,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta025_random,bimodal,1000,llama,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta025_random,bimodal,1000,maf,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta025_random,bimodal,1000,magentic,tfidf,0.5718888888888888,0.5655555555555555,0.5782222222222222,9,True
live,beta025_random,bimodal,1000,openai,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta025_random,bimodal,1000,smol,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta025_random,bimodal,1000,autogen,bm25,0.5543000000000001,0.547,0.5603,10,False
live,beta025_random,bimodal,1000,camel,bm25,0.547,0.547,0.547,1,False
live,beta025_random,bimodal,1000,langgraph,bm25,0.5729,0.5664,0.5789024999999999,10,False
live,beta025_random,bimodal,1000,llama,bm25,0.5285,0.51,0.547,2,False
live,beta025_random,bimodal,1000,maf,bm25,0.5409,0.5344975,0.5478025000000002,10,False
live,beta025_random,bimodal,1000,openai,bm25,0.5681111111111111,0.5601111111111111,0.576,9,False
live,beta025_random,bimodal,1000,smol,bm25,0.5638,0.5568000000000001,0.5705025,10,False
live,beta025_random,bimodal,1000,adk,embed,0.5651999999999999,0.5576,0.5718,10,False
live,beta025_random,bimodal,1000,autogen,embed,0.5448000000000001,0.5373975000000001,0.5515,10,False
live,beta025_random,bimodal,1000,camel,embed,0.5671999999999999,0.5592,0.5752999999999999,10,False
live,beta025_random,bimodal,1000,crewai,embed,0.5531111111111111,0.5453333333333333,0.5610027777777777,9,True
live,beta025_random,bimodal,1000,langgraph,embed,0.5711999999999999,0.5650999999999999,0.5767,10,False
live,beta025_random,bimodal,1000,llama,embed,0.5178,0.5117,0.5238000000000002,10,False
live,beta025_random,bimodal,1000,maf,embed,0.5411,0.5330949999999999,0.5506000000000001,10,False
live,beta025_random,bimodal,1000,magentic,embed,0.5650999999999999,0.5589000000000001,0.5713999999999999,10,False
live,beta025_random,bimodal,1000,openai,embed,0.5675999999999999,0.5605,0.5743999999999999,10,False
live,beta025_random,bimodal,1000,smol,embed,0.5566,0.5497000000000001,0.5630999999999999,10,False
live,beta025_random,bimodal,1000,autogen,dense,0.5538000000000001,0.5465000000000001,0.5597,10,False
live,beta025_random,bimodal,1000,camel,dense,0.547,0.547,0.547,1,False
live,beta025_random,bimodal,1000,langgraph,dense,0.5724,0.5659975,0.5782,10,False
live,beta025_random,bimodal,1000,llama,dense,0.5305,0.513,0.548,2,False
live,beta025_random,bimodal,1000,maf,dense,0.5416000000000001,0.535,0.5483025,10,False
live,beta025_random,bimodal,1000,magentic,dense,0.548,0.548,0.548,1,False
live,beta025_random,bimodal,1000,openai,dense,0.5676666666666665,0.5599972222222221,0.5753333333333334,9,False
live,beta025_random,bimodal,1000,smol,dense,0.5638,0.5568000000000001,0.5705025,10,False
live,beta025_random,bimodal,1000,autogen,sota,0.5542,0.5476000000000001,0.5599999999999999,10,False
live,beta025_random,bimodal,1000,camel,sota,0.547,0.547,0.547,1,False
live,beta025_random,bimodal,1000,langgraph,sota,0.5730999999999999,0.5668,0.5788025,10,False
live,beta025_random,bimodal,1000,llama,sota,0.529,0.51,0.548,2,False
live,beta025_random,bimodal,1000,maf,sota,0.5412000000000001,0.5345975,0.5483,10,False
live,beta025_random,bimodal,1000,magentic,sota,0.548,0.548,0.548,1,False
live,beta025_random,bimodal,1000,openai,sota,0.5677777777777778,0.5597777777777779,0.5756666666666665,9,False
live,beta025_random,bimodal,1000,smol,sota,0.5638,0.5568000000000001,0.5705025,10,False
live,beta025_random,bimodal,1000,adk,va_cohort,0.5705,0.5642,0.5767025,10,False
live,beta025_random,bimodal,1000,autogen,va_cohort,0.5624,0.5564000000000001,0.5687,10,False
live,beta025_random,bimodal,1000,camel,va_cohort,0.5566,0.5384949999999998,0.5700025000000001,10,False
live,beta025_random,bimodal,1000,crewai,va_cohort,0.5315000000000001,0.5187949999999999,0.5436,10,False
live,beta025_random,bimodal,1000,langgraph,va_cohort,0.5563,0.5485,0.5642,10,False
live,beta025_random,bimodal,1000,llama,va_cohort,0.5039,0.4908974999999999,0.5167,10,False
live,beta025_random,bimodal,1000,maf,va_cohort,0.5168999999999999,0.5090975,0.5239999999999999,10,False
live,beta025_random,bimodal,1000,magentic,va_cohort,0.5534999999999999,0.5443,0.5627000000000001,10,False
live,beta025_random,bimodal,1000,openai,va_cohort,0.5664,0.5569000000000001,0.5730999999999999,10,False
live,beta025_random,bimodal,1000,smol,va_cohort,0.5650000000000001,0.5568974999999999,0.5722999999999999,10,False
live,beta05_random,bimodal,1000,oracle,-,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta05_random,bimodal,1000,MIDIAN-VA (whole population),-,0.5466,0.5354000000000001,0.5579999999999999,10,False
live,beta05_random,bimodal,1000,adk,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta05_random,bimodal,1000,autogen,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta05_random,bimodal,1000,camel,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta05_random,bimodal,1000,crewai,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta05_random,bimodal,1000,langgraph,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta05_random,bimodal,1000,llama,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta05_random,bimodal,1000,maf,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta05_random,bimodal,1000,magentic,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,True
live,beta05_random,bimodal,1000,openai,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta05_random,bimodal,1000,smol,tfidf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta05_random,bimodal,1000,autogen,bm25,0.5547000000000001,0.5484975,0.5604025,10,False
live,beta05_random,bimodal,1000,camel,bm25,0.548,0.548,0.548,1,False
live,beta05_random,bimodal,1000,langgraph,bm25,0.5729,0.5665975,0.5786,10,False
live,beta05_random,bimodal,1000,llama,bm25,0.537,0.5325714285714286,0.5412857142857143,7,False
live,beta05_random,bimodal,1000,maf,bm25,0.5411,0.5346,0.5479,10,False
live,beta05_random,bimodal,1000,openai,bm25,0.5681999999999999,0.5612975,0.5743025,10,False
live,beta05_random,bimodal,1000,smol,bm25,0.5638,0.5568000000000001,0.5705025,10,False
